source_file,batch_id,run_timestamp,line_number,paper_id,title,paper_url,published,lead_author,lead_author_surname,author_surnames,authors_full,relevance_score,is_relevant,summary,key_insight,present_in_lit_review
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,159,2402.14983v1,Privacy-Enhancing Collaborative Information Sharing through Federated Learning - A Case of the Insurance Industry,http://arxiv.org/abs/2402.14983v1,2024-02-22T21:46:24+00:00,Panyi Dong,Dong,Dong; Quan; Edwards; Wang; Feng; Wang; Foley; Shah,Panyi Dong; Zhiyu Quan; Brandon Edwards; Shih-han Wang; Runhuan Feng; Tianyang Wang; Patrick Foley; Prashant Shah,6,False,"The paper explores federated learning for collaborative claims loss modeling across insurers without sharing raw data, addressing data scarcity and privacy concerns.",Federated learning enables improved claims loss forecasting by aggregating insights from multiple insurers' private datasets while preserving data privacy.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,160,2109.01413v2,Frequency-Severity Experience Rating based on Latent Markovian Risk Profiles,http://arxiv.org/abs/2109.01413v2,2021-09-03T10:03:40+00:00,Robert Matthijs Verschuren,Verschuren,Verschuren,Robert Matthijs Verschuren,4,False,"The paper introduces a latent Markovian model for joint frequency-severity experience rating in auto insurance, focusing on dynamic risk profiling rather than reserving.","While innovative for pricing and segmentation, the paper's focus on premium calculation via latent risk profiles offers limited direct value to claims reserving or reserve uncertainty quantification.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,161,2106.00911v2,Optimal relativities in a modified Bonus-Malus system with long memory transition rules and frequency-severity dependence,http://arxiv.org/abs/2106.00911v2,2021-06-02T03:08:25+00:00,Jae Youn Ahn,Ahn,Ahn; Cheung; Oh; Woo,Jae Youn Ahn; Eric C. K. Cheung; Rosy Oh; Jae-Kyung Woo,2,False,"The paper explores a modified Bonus-Malus System that incorporates multi-year claim history and frequency-severity dependence, primarily for premium rating rather than claims reserving.","While methodologically interesting, the paper focuses on pricing and risk classification, not on estimating future claims reserves or modelling claim development patterns relevant to actuarial reserving.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,162,2109.06495v2,Error analysis for 2D stochastic Navier-Stokes equations in bounded domains with Dirichlet data,http://arxiv.org/abs/2109.06495v2,2021-09-14T07:51:28+00:00,Dominic Breit,Breit,Breit; Prohl,Dominic Breit; Andreas Prohl,0,False,"This paper focuses on numerical analysis of stochastic Navier-Stokes equations in fluid dynamics, with no connection to actuarial reserving or insurance claims modeling.",The work advances finite-element discretisation for stochastic PDEs in bounded domains but offers no practical relevance to claims reserving or general insurance actuarial practice.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,163,2301.06781v5,A nested divide-and-conquer method for tensor Sylvester equations with positive definite hierarchically semiseparable coefficients,http://arxiv.org/abs/2301.06781v5,2023-01-17T10:14:07+00:00,Stefano Massei,Massei,Massei; Robol,Stefano Massei; Leonardo Robol,0,False,"This paper presents a numerical method for solving tensor Sylvester equations with specific matrix structures, focusing on computational efficiency and theoretical error bounds.",The proposed nested divide-and-conquer algorithm achieves quasi-optimal complexity for solving structured tensor linear systems but has no direct or transferable application to actuarial claims reserving.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,164,2306.01502v1,Ruin probability for renewal risk models with neutral net profit condition,http://arxiv.org/abs/2306.01502v1,2023-06-02T12:49:58+00:00,Andrius Grigutis,Grigutis,Grigutis; Karbonskis; Šiaulys,Andrius Grigutis; Arvydas Karbonskis; Jonas Šiaulys,2,False,"This paper explores ruin probability under neutral net profit conditions in classical and generalized renewal risk models, focusing on theoretical guarantees of ruin rather than claims reserving or loss forecasting.","The paper proves that ruin is inevitable under a neutral net profit condition in certain renewal risk models, but offers no practical tools or insights for actuarial reserving or probabilistic reserve estimation.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,165,2601.05964v1,Negative binomial models for development triangles of counts,http://arxiv.org/abs/2601.05964v1,2026-01-09T17:34:16+00:00,Luis E. Nieto-Barajas,Nieto-Barajas,Nieto-Barajas; Targino,Luis E. Nieto-Barajas; Rodrigo S. Targino,8,True,"This paper introduces negative binomial models for predicting outstanding claim counts in development triangles, explicitly addressing overdispersion and dependence across development years with Bayesian inference.","Negative binomial models offer a flexible, parametric alternative to chain ladder and overdispersed Poisson for modeling claim counts in triangles, with explicit handling of overdispersion and temporal dependence.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,166,2603.11258v1,Continuous-time modeling and bootstrap for Schnieper's reserving,http://arxiv.org/abs/2603.11258v1,2026-03-11T19:37:15+00:00,Nicolas Baradel,Baradel,Baradel,Nicolas Baradel,8,True,"The paper extends Schnieper's IBNR/IBNER decomposition with a continuous-time stochastic model and bootstrap method for reserve uncertainty, offering a practical, distributional approach aligned with actuarial reserving principles.","A continuous-time framework with Poisson and Brownian drivers enables realistic, non-negative, asymmetric reserve distributions without ad hoc assumptions, directly enhancing Schnieper-based reserving practice.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,167,2106.07815v3,Asymptotically Optimal Locally Private Heavy Hitters via Parameterized Sketches,http://arxiv.org/abs/2106.07815v3,2021-06-15T00:22:58+00:00,Hao Wu,Wu,Wu; Wirth,Hao Wu; Anthony Wirth,0,False,"This paper focuses on locally private algorithms for frequency estimation and heavy hitters identification, with no connection to claims reserving, loss development, or actuarial modeling.",The paper advances differential privacy techniques for frequency estimation but offers no practical value or transferability to actuarial reserving research or practice.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,168,2201.12164v3,Full Configuration Interaction Excited-State Energies in Large Active Spaces from Subspace Iteration with Repeated Random Sparsification,http://arxiv.org/abs/2201.12164v3,2022-01-28T14:54:18+00:00,Samuel M. Greene,Greene,Greene; Webber; Smith; Weare; Berkelbach,Samuel M. Greene; Robert J. Webber; James E. T. Smith; Jonathan Weare; Timothy C. Berkelbach,0,False,"This paper presents a quantum Monte Carlo method for calculating excited-state energies in molecular systems, with no connection to actuarial reserving or insurance claims modeling.",The method improves accuracy in quantum chemistry simulations but offers no practical value for claims reserving or general insurance actuarial research.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,169,2602.15385v2,From Chain-Ladder to Individual Claims Reserving,http://arxiv.org/abs/2602.15385v2,2026-02-17T06:46:17+00:00,Ronald Richman,Richman,Richman; Wüthrich,Ronald Richman; Mario V. Wüthrich,9,True,"This paper reinterprets the chain-ladder method to enable direct projection of latest claims to ultimate, creating a bridge to individual-claim reserving with neural networks.",Reframing chain-ladder as multi-period direct projection unlocks practical machine learning applications for individual claim reserving while preserving actuarial interpretability.,True
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,170,2305.18265v1,Check-COVID: Fact-Checking COVID-19 News Claims with Scientific Evidence,http://arxiv.org/abs/2305.18265v1,2023-05-29T17:39:22+00:00,Gengyu Wang,Wang,Wang; Harwood; Chillrud; Ananthram; Subbiah; McKeown,Gengyu Wang; Kate Harwood; Lawrence Chillrud; Amith Ananthram; Melanie Subbiah; Kathleen McKeown,0,False,"This paper introduces a fact-checking benchmark for COVID-19 news claims using scientific evidence, with no connection to actuarial reserving or insurance claim development.",The research focuses on natural language processing for fact-checking in public health and has no practical relevance to claims reserving or general insurance actuarial practice.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,171,2603.20333v1,Bounded Coupled AI Learning Dynamics in Tri-Hierarchical Drone Swarms,http://arxiv.org/abs/2603.20333v1,2026-03-20T07:23:32+00:00,Oleksii Bychkov,Bychkov,Bychkov,Oleksii Bychkov,0,False,"This paper studies theoretical convergence and boundedness properties of multi-agent learning dynamics in drone swarms, with no connection to actuarial reserving or insurance claims modeling.","The paper provides formal guarantees for stability in tri-hierarchical AI learning systems but offers no practical relevance to claims reserving, loss modeling, or actuarial applications.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,172,2601.07637v1,Reinforcement Learning for Micro-Level Claims Reserving,http://arxiv.org/abs/2601.07637v1,2026-01-12T15:17:18+00:00,Benjamin Avanzi,Avanzi,Avanzi; Richman; Wong; Wüthrich; Xie,Benjamin Avanzi; Ronald Richman; Bernard Wong; Mario Wüthrich; Yagebu Xie,9,True,"This paper frames individual claims reserving as a reinforcement learning problem, enabling sequential updates to reserve estimates using all claim trajectories—including open claims—and introduces actuarial-friendly components like rolling-settlement tuning and importance weighting for large claims.","Reinforcement learning can improve micro-level reserving by learning from incomplete claim histories and producing stable, accurate reserve revisions over time, especially for immature claims.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,173,2111.02125v5,Expected Complexity of Persistence Barcode Computation via Matrix Reduction,http://arxiv.org/abs/2111.02125v5,2021-11-03T10:44:55+00:00,Barbara Giunti,Giunti,Giunti; Houry; Kerber; Söls,Barbara Giunti; Guillaume Houry; Michael Kerber; Matthias Söls,0,False,"This paper focuses on the computational complexity of persistence barcodes in topological data analysis, with no connection to claims reserving, actuarial science, or insurance loss modeling.","The paper provides theoretical bounds on matrix reduction complexity for random filtrations in topological data analysis, which has no practical relevance to actuarial reserving.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,1,2106.02446v1,Modeling premiums of non-life insurance companies in India,http://arxiv.org/abs/2106.02446v1,2021-06-04T12:53:26+00:00,Kartik Sethi,Sethi,Sethi; Chakrabarty,Kartik Sethi; Siddhartha P. Chakrabarty,2,False,"The paper fits extreme value distributions to non-life insurance premium data in India, with no focus on claims reserving, development triangles, or reserve uncertainty.","Generalized Extreme Value distribution best fits Indian non-life premium data, but the analysis lacks relevance to actuarial reserving practice.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,2,2510.05723v2,Six loop critical exponent analysis for Lee-Yang and percolation theory,http://arxiv.org/abs/2510.05723v2,2025-10-07T09:43:35+00:00,J. A. Gracey,Gracey,Gracey,J. A. Gracey,0,False,"This paper focuses on theoretical physics, specifically critical exponent analysis in Lee-Yang and percolation theory using renormalization group methods, with no connection to actuarial reserving or insurance claims modeling.","The paper advances theoretical physics through six-loop renormalization analysis but offers no practical relevance to claims reserving, loss modeling, or actuarial machine learning.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,3,2604.05143v1,Existence of a classical solution to the integro-differential equation arising in the Cramér-Lundberg non-life insurance model with proportional investment,http://arxiv.org/abs/2604.05143v1,2026-04-06T20:11:04+00:00,Platon Promyslov,Promyslov,Promyslov,Platon Promyslov,2,False,"The paper proves the existence of a classical solution to an integro-differential equation in a Cramér–Lundberg model with proportional investment, focusing on survival probability under minimal moment conditions.","While mathematically rigorous, the paper addresses ruin theory and investment dynamics rather than claims reserving, making it of limited practical relevance to the IFoA working party's focus.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,4,2107.01176v2,Extremum Seeking Control with an Adaptive Gain Based On Gradient Estimation Error,http://arxiv.org/abs/2107.01176v2,2021-07-02T16:34:56+00:00,Claus Danielson,Danielson,Danielson; Bortoff; Chakrabarty,Claus Danielson; Scott A. Bortoff; Ankush Chakrabarty,0,False,"This paper focuses on extremum seeking control with adaptive gain for dynamic systems, unrelated to claims reserving or actuarial modeling.",The method improves controller stability using gradient estimation error but has no practical application to insurance reserving or loss prediction.,False
